year,month,manufacturer,indicator,value
2025,12,山东巴士新能源车业有限公司,销售,21522.0
2025,12,江苏众星摩托有限公司,销售,17527.0
2025,12,鹤山国机南联摩托车工业有限公司,销售,19903.0
2025,12,长铃集团长春摩托车工业有限公司,销售,12763.0
2025,12,重庆建设机电有限责任公司,销售,14286.0
2025,12,山东五星车辆股份有限公司,销售,9075.0
2025,12,江门市长华集团有限公司,销售,12194.0
2025,12,济南大隆机车工业有限公司,销售,13261.0
2025,12,台州市王野机车有限责任公司,销售,15848.0
2025,12,常州光阳摩托车有限公司,销售,4961.0
2025,12,康超集团广州摩托车制造有限公司,销售,17116.0
2025,12,重庆嘉陵工业有限公司,销售,8882.0
2025,12,重庆望江摩托车制造有限公司,销售,10487.0
2025,12,杭州土星动力科技有限公司,销售,3485.0
2025,12,宁波市龙嘉动力科技有限公司,销售,6107.0
2025,12,金翌车业有限公司,销售,8200.0
2025,12,江门市华龙摩托车有限公司,销售,11163.0
2025,12,西藏新珠峰摩托车有限公司,销售,4920.0
2025,12,江门市迪豪摩托车有限公司,销售,2686.0
2025,12,浙江华洋赛车股份有限公司,销售,3282.0
2025,12,济南轻骑摩托车有限公司,销售,9020.0
2025,12,重庆万虎机电有限责任公司,销售,8390.0
2025,12,广州福羊科技有限公司,销售,4038.0
2025,12,浙江天本车业有限公司,销售,5954.0
2025,12,增城市东阳摩托车实业有限公司,销售,7513.0
2025,12,宁波市龙嘉摩托车有限公司,销售,7906.0
2025,12,浙江嘉爵摩托车制造有限公司,销售,6163.0
2025,12,东莞市台铃车业有限公司,销售,843.0
2025,12,浙江森铃摩托车有限公司,销售,5560.0
2025,12,重庆劲扬摩托车工业有限公司,销售,5451.0
2025,12,重庆光宇摩托车制造有限公司,销售,5307.0
2025,12,台州市椒江之威摩托车制造有限公司,销售,2626.0
2025,12,浙江三友车业科技有限公司,销售,3684.0
2025,12,江苏林海动力机械集团有限公司,销售,1823.0
2025,12,佛山市佛斯弟摩托车制造有限公司,销售,2986.0
2025,12,重庆新感觉摩托车有限公司,销售,1542.0
2025,12,江苏创新摩托车制造有限公司,销售,3960.0
2025,12,宁波东方凌云车辆制造有限公司,销售,1872.0
2025,12,广州五羊摩托有限公司,销售,2812.0
2025,12,金城集团有限公司,销售,1953.0
2025,12,宝岛车业集团有限公司,销售,1422.0
2025,12,江苏林芝山阳集团有限公司,销售,1410.0
2025,12,浙江吉铭实业有限公司,销售,773.0
2025,12,慈溪金轮机车制造有限公司,销售,466.0
2025,12,广州番禺豪剑摩托车工业有限公司,销售,1224.0
2025,12,福建省晋江市三力机车有限公司,销售,857.0
2025,12,重庆恒胜集团有限公司,销售,723.0
2025,12,江苏新陵摩托车制造有限公司,销售,343.0
2025,12,山东马拉贝斯车业有限公司,销售,322.0
2025,12,浙江幸福摩托机械有限公司,销售,0.0
2025,12,上海本菱摩托车制造有限公司,销售,451.0
2025,12,浙江日雅摩托车有限公司,销售,558.0
2025,12,浙江黄岩三叶集团有限公司,销售,362.0
2025,12,洛阳盛江红强摩托车有限公司,销售,0.0
2025,12,立峰集团有限公司,销售,196.0
2025,12,重庆双庆产业集团有限公司,销售,0.0
2025,12,广东大联统摩托车有限公司,销售,46.0
2025,12,江苏跃进摩托车制造有限责任公司,销售,7.0
2026,1,江门市大长江集团有限公司,生产,276355.0
2026,1,宗申产业集团有限公司,生产,145169.0
2026,1,重庆隆鑫机车有限公司,生产,128488.0
2026,1,广东大冶摩托车技术有限公司,生产,108083.0
2026,1,重庆银翔摩托车集团有限公司,生产,105824.0
2026,1,广州豪进摩托车股份有限公司,生产,75430.0
2026,1,新大洲本田摩托(苏州)有限公司,生产,69997.0
2026,1,雅迪科技集团有限公司,生产,67120.0
2026,1,浙江绿源电动车有限公司,生产,66610.0
2026,1,浙江春风动力股份有限公司,生产,52804.0
2026,1,江门市珠峰摩托车有限公司,生产,51999.0
2026,1,洛阳北方企业集团有限公司,生产,47815.0
2026,1,江苏新日电动车股份有限公司,生产,47625.0
2026,1,五羊-本田摩托（广州）有限公司,生产,43943.0
2026,1,重庆航天巴山摩托车制造有限公司,生产,39556.0
2026,1,重庆千里科技股份有限公司,生产,37224.0
2026,1,广州大运摩托车有限公司,生产,35397.0
2026,1,广州天马集团天马摩托车有限公司,生产,35028.0
2026,1,浙江钱江摩托股份有限公司,生产,30553.0
2026,1,厦门厦杏摩托有限公司,生产,30432.0
2026,1,重庆鑫源摩托车股份有限公司,生产,30025.0
2026,1,广东星际机车科技有限公司,生产,26560.0
2026,1,珠海珠江车业有限公司,生产,24884.0
2026,1,广州三雅摩托车有限公司,生产,20885.0
2026,1,济南轻骑铃木摩托车有限公司,生产,20166.0
2026,1,江苏众星摩托有限公司,生产,18079.0
2026,1,鹤山国机南联摩托车工业有限公司,生产,17940.0
2026,1,重庆润通智能装备有限公司,生产,17215.0
2026,1,长铃集团长春摩托车工业有限公司,生产,16993.0
2026,1,山东巴士新能源车业有限公司,生产,16905.0
2026,1,台州市王野机车有限责任公司,生产,16003.0
2026,1,康超集团广州摩托车制造有限公司,生产,15418.0
2026,1,山东五星车辆股份有限公司,生产,13918.0
2026,1,重庆安第斯摩托车制造有限公司,生产,13861.0
2026,1,济南大隆机车工业有限公司,生产,13226.0
2026,1,重庆望江摩托车制造有限公司,生产,12704.0
2026,1,重庆建设机电有限责任公司,生产,12195.0
2026,1,浙江涛涛车业股份有限公司,生产,11597.0
2026,1,重庆银钢科技(集团)有限公司,生产,11170.0
2026,1,浙江嘉爵摩托车制造有限公司,生产,10894.0
2026,1,常州光阳摩托车有限公司,生产,10437.0
2026,1,江苏淮海新能源车辆有限公司,生产,10234.0
2026,1,重庆嘉陵工业有限公司,生产,10164.0
2026,1,金翌车业有限公司,生产,10092.0
2026,1,江门市长华集团有限公司,生产,9121.0
2026,1,宁波市龙嘉动力科技有限公司,生产,9015.0
2026,1,广州福羊科技有限公司,生产,7501.0
2026,1,浙江三友车业科技有限公司,生产,7348.0
2026,1,江门市迪豪摩托车有限公司,生产,6992.0
2026,1,宁波市龙嘉摩托车有限公司,生产,6664.0
2026,1,重庆万虎机电有限责任公司,生产,6496.0
2026,1,重庆劲扬摩托车工业有限公司,生产,6465.0
2026,1,浙江天本车业有限公司,生产,6316.0
2026,1,浙江森铃摩托车有限公司,生产,6179.0
2026,1,重庆光宇摩托车制造有限公司,生产,5352.0
2026,1,增城市东阳摩托车实业有限公司,生产,4954.0
2026,1,台州市椒江之威摩托车制造有限公司,生产,4422.0
2026,1,佛山市佛斯弟摩托车制造有限公司,生产,3710.0
2026,1,浙江华洋赛车股份有限公司,生产,3622.0
2026,1,江苏创新摩托车制造有限公司,生产,3500.0
2026,1,济南轻骑摩托车有限公司,生产,2884.0
2026,1,重庆新感觉摩托车有限公司,生产,2654.0
2026,1,西藏新珠峰摩托车有限公司,生产,2615.0
2026,1,宝岛车业集团有限公司,生产,2266.0
2026,1,江门市华龙摩托车有限公司,生产,2252.0
2026,1,宁波东方凌云车辆制造有限公司,生产,2015.0
2026,1,广州五羊摩托有限公司,生产,1879.0
2026,1,杭州土星动力科技有限公司,生产,1832.0
2026,1,江苏林海动力机械集团有限公司,生产,1766.0
2026,1,江苏林芝山阳集团有限公司,生产,1521.0
2026,1,福建省晋江市三力机车有限公司,生产,1322.0
2026,1,浙江吉铭实业有限公司,生产,1111.0
2026,1,慈溪金轮机车制造有限公司,生产,1051.0
2026,1,广州番禺豪剑摩托车工业有限公司,生产,1014.0
2026,1,金城集团有限公司,生产,876.0
2026,1,浙江黄岩三叶集团有限公司,生产,631.0
2026,1,浙江日雅摩托车有限公司,生产,617.0
2026,1,重庆恒胜集团有限公司,生产,597.0
2026,1,洛阳盛江红强摩托车有限公司,生产,540.0
2026,1,江苏新陵摩托车制造有限公司,生产,250.0
2026,1,立峰集团有限公司,生产,86.0
2026,1,上海本菱摩托车制造有限公司,生产,74.0
2026,1,山东马拉贝斯车业有限公司,生产,46.0
2026,1,广东大联统摩托车有限公司,生产,40.0
2026,1,东莞市台铃车业有限公司,生产,0.0
2026,1,浙江幸福摩托机械有限公司,生产,0.0
2026,1,江苏跃进摩托车制造有限责任公司,生产,0.0
2026,1,重庆双庆产业集团有限公司,生产,0.0
2026,1,江门市大长江集团有限公司,销售,294426.0
2026,1,宗申产业集团有限公司,销售,132067.0
2026,1,广东大冶摩托车技术有限公司,销售,107674.0
2026,1,重庆隆鑫机车有限公司,销售,106409.0
2026,1,重庆银翔摩托车集团有限公司,销售,105824.0
2026,1,新大洲本田摩托(苏州)有限公司,销售,80389.0
2026,1,浙江绿源电动车有限公司,销售,67780.0
2026,1,广州豪进摩托车股份有限公司,销售,56459.0
2026,1,江门市珠峰摩托车有限公司,销售,56420.0
2026,1,雅迪科技集团有限公司,销售,55630.0
2026,1,洛阳北方企业集团有限公司,销售,50584.0
2026,1,浙江春风动力股份有限公司,销售,47446.0
2026,1,五羊-本田摩托（广州）有限公司,销售,43716.0
2026,1,广州天马集团天马摩托车有限公司,销售,43565.0
2026,1,重庆航天巴山摩托车制造有限公司,销售,41556.0
2026,1,广州大运摩托车有限公司,销售,37044.0
2026,1,重庆千里科技股份有限公司,销售,36302.0
2026,1,浙江钱江摩托股份有限公司,销售,36215.0
2026,1,江苏新日电动车股份有限公司,销售,34769.0
2026,1,重庆鑫源摩托车股份有限公司,销售,34190.0
2026,1,厦门厦杏摩托有限公司,销售,29290.0
2026,1,珠海珠江车业有限公司,销售,29268.0
2026,1,广东星际机车科技有限公司,销售,26560.0
2026,1,重庆嘉陵工业有限公司,销售,25874.0
2026,1,济南轻骑铃木摩托车有限公司,销售,25190.0
2026,1,广州三雅摩托车有限公司,销售,20895.0
2026,1,鹤山国机南联摩托车工业有限公司,销售,18383.0
2026,1,重庆润通智能装备有限公司,销售,18086.0
2026,1,江苏众星摩托有限公司,销售,18022.0
2026,1,山东巴士新能源车业有限公司,销售,17035.0
2026,1,长铃集团长春摩托车工业有限公司,销售,16993.0
2026,1,台州市王野机车有限责任公司,销售,16003.0
2026,1,重庆安第斯摩托车制造有限公司,销售,15742.0
2026,1,康超集团广州摩托车制造有限公司,销售,15418.0
2026,1,济南大隆机车工业有限公司,销售,13852.0
2026,1,山东五星车辆股份有限公司,销售,13468.0
2026,1,浙江涛涛车业股份有限公司,销售,11727.0
2026,1,重庆建设机电有限责任公司,销售,11413.0
2026,1,重庆银钢科技(集团)有限公司,销售,11017.0
2026,1,浙江嘉爵摩托车制造有限公司,销售,10894.0
2026,1,重庆望江摩托车制造有限公司,销售,10514.0
2026,1,金翌车业有限公司,销售,10249.0
2026,1,江苏淮海新能源车辆有限公司,销售,10234.0
2026,1,常州光阳摩托车有限公司,销售,9826.0
2026,1,江门市迪豪摩托车有限公司,销售,9194.0
2026,1,江门市长华集团有限公司,销售,9121.0
2026,1,广州福羊科技有限公司,销售,7501.0
2026,1,浙江三友车业科技有限公司,销售,7348.0
2026,1,宁波市龙嘉摩托车有限公司,销售,6900.0
2026,1,重庆劲扬摩托车工业有限公司,销售,6465.0
2026,1,浙江天本车业有限公司,销售,6316.0
2026,1,浙江森铃摩托车有限公司,销售,6179.0
2026,1,宁波市龙嘉动力科技有限公司,销售,5604.0
2026,1,重庆光宇摩托车制造有限公司,销售,5352.0
2026,1,重庆新感觉摩托车有限公司,销售,5339.0
2026,1,增城市东阳摩托车实业有限公司,销售,5223.0
2026,1,重庆万虎机电有限责任公司,销售,5060.0
2026,1,台州市椒江之威摩托车制造有限公司,销售,4362.0
2026,1,杭州土星动力科技有限公司,销售,4327.0
2026,1,佛山市佛斯弟摩托车制造有限公司,销售,3710.0
2026,1,江门市华龙摩托车有限公司,销售,3239.0
2026,1,浙江华洋赛车股份有限公司,销售,3224.0
2026,1,江苏创新摩托车制造有限公司,销售,3197.0
2026,1,西藏新珠峰摩托车有限公司,销售,2615.0
2026,1,济南轻骑摩托车有限公司,销售,2473.0
2026,1,宝岛车业集团有限公司,销售,2266.0
2026,1,广州五羊摩托有限公司,销售,2050.0
2026,1,宁波东方凌云车辆制造有限公司,销售,1989.0
2026,1,江苏林海动力机械集团有限公司,销售,1777.0
2026,1,江苏林芝山阳集团有限公司,销售,1521.0
2026,1,福建省晋江市三力机车有限公司,销售,1322.0
2026,1,浙江吉铭实业有限公司,销售,1291.0
2026,1,慈溪金轮机车制造有限公司,销售,1052.0
2026,1,广州番禺豪剑摩托车工业有限公司,销售,1014.0
2026,1,金城集团有限公司,销售,928.0
2026,1,浙江黄岩三叶集团有限公司,销售,655.0
2026,1,重庆恒胜集团有限公司,销售,597.0
2026,1,洛阳盛江红强摩托车有限公司,销售,540.0
2026,1,浙江日雅摩托车有限公司,销售,461.0
2026,1,江苏新陵摩托车制造有限公司,销售,250.0
2026,1,立峰集团有限公司,销售,86.0
2026,1,上海本菱摩托车制造有限公司,销售,74.0
2026,1,山东马拉贝斯车业有限公司,销售,46.0
2026,1,广东大联统摩托车有限公司,销售,10.0
2026,1,东莞市台铃车业有限公司,销售,0.0
2026,1,浙江幸福摩托机械有限公司,销售,0.0
2026,1,重庆双庆产业集团有限公司,销售,0.0
2026,1,江苏跃进摩托车制造有限责任公司,销售,0.0
2026,2,江门市大长江集团有限公司,生产,158774.0
2026,2,宗申产业集团有限公司,生产,87918.0
2026,2,重庆隆鑫机车有限公司,生产,93355.0
2026,2,重庆银翔摩托车集团有限公司,生产,102092.0
2026,2,广东大冶摩托车技术有限公司,生产,91455.0
2026,2,新大洲本田摩托(苏州)有限公司,生产,46368.0
2026,2,广州豪进摩托车股份有限公司,生产,40689.0
2026,2,雅迪科技集团有限公司,生产,28333.0
2026,2,洛阳北方企业集团有限公司,生产,35652.0
2026,2,浙江春风动力股份有限公司,生产,29162.0
2026,2,浙江绿源电动车有限公司,生产,12538.0
2026,2,五羊-本田摩托（广州）有限公司,生产,32016.0
2026,2,广州大运摩托车有限公司,生产,32987.0
2026,2,重庆千里科技股份有限公司,生产,30553.0
2026,2,江门市珠峰摩托车有限公司,生产,14275.0
2026,2,重庆航天巴山摩托车制造有限公司,生产,18543.0
2026,2,江苏新日电动车股份有限公司,生产,7860.0
2026,2,广州天马集团天马摩托车有限公司,生产,17020.0
2026,2,厦门厦杏摩托有限公司,生产,20247.0
2026,2,重庆鑫源摩托车股份有限公司,生产,17045.0
2026,2,广东星际机车科技有限公司,生产,13047.0
2026,2,浙江钱江摩托股份有限公司,生产,7689.0
2026,2,重庆润通智能装备有限公司,生产,20008.0
2026,2,广州三雅摩托车有限公司,生产,15940.0
2026,2,济南轻骑铃木摩托车有限公司,生产,16656.0
2026,2,珠海珠江车业有限公司,生产,10642.0
2026,2,鹤山国机南联摩托车工业有限公司,生产,17195.0
2026,2,江苏淮海新能源车辆有限公司,生产,11962.0
2026,2,江苏众星摩托有限公司,生产,11801.0
2026,2,长铃集团长春摩托车工业有限公司,生产,8103.0
2026,2,重庆建设机电有限责任公司,生产,12601.0
2026,2,山东五星车辆股份有限公司,生产,8236.0
2026,2,台州市王野机车有限责任公司,生产,4118.0
2026,2,浙江嘉爵摩托车制造有限公司,生产,8232.0
2026,2,重庆安第斯摩托车制造有限公司,生产,4976.0
2026,2,山东巴士新能源车业有限公司,生产,1605.0
2026,2,重庆嘉陵工业有限公司,生产,8004.0
2026,2,济南大隆机车工业有限公司,生产,4500.0
2026,2,重庆银钢科技(集团)有限公司,生产,6281.0
2026,2,常州光阳摩托车有限公司,生产,6290.0
2026,2,康超集团广州摩托车制造有限公司,生产,0.0
2026,2,江门市长华集团有限公司,生产,6000.0
2026,2,重庆望江摩托车制造有限公司,生产,1917.0
2026,2,浙江涛涛车业股份有限公司,生产,1963.0
2026,2,广州福羊科技有限公司,生产,6007.0
2026,2,金翌车业有限公司,生产,3043.0
2026,2,浙江森铃摩托车有限公司,生产,6521.0
2026,2,宁波市龙嘉动力科技有限公司,生产,3606.0
2026,2,江门市迪豪摩托车有限公司,生产,5521.0
2026,2,浙江三友车业科技有限公司,生产,4102.0
2026,2,重庆劲扬摩托车工业有限公司,生产,4702.0
2026,2,济南轻骑摩托车有限公司,生产,4490.0
2026,2,重庆万虎机电有限责任公司,生产,3484.0
2026,2,宁波市龙嘉摩托车有限公司,生产,2447.0
2026,2,浙江天本车业有限公司,生产,2787.0
2026,2,浙江华洋赛车股份有限公司,生产,3507.0
2026,2,重庆光宇摩托车制造有限公司,生产,1745.0
2026,2,江苏林海动力机械集团有限公司,生产,4544.0
2026,2,西藏新珠峰摩托车有限公司,生产,2985.0
2026,2,增城市东阳摩托车实业有限公司,生产,0.0
2026,2,台州市椒江之威摩托车制造有限公司,生产,528.0
2026,2,佛山市佛斯弟摩托车制造有限公司,生产,1102.0
2026,2,重庆新感觉摩托车有限公司,生产,1005.0
2026,2,江苏创新摩托车制造有限公司,生产,0.0
2026,2,江门市华龙摩托车有限公司,生产,921.0
2026,2,宁波东方凌云车辆制造有限公司,生产,1048.0
2026,2,广州五羊摩托有限公司,生产,1150.0
2026,2,浙江吉铭实业有限公司,生产,1558.0
2026,2,宝岛车业集团有限公司,生产,323.0
2026,2,杭州土星动力科技有限公司,生产,579.0
2026,2,江苏林芝山阳集团有限公司,生产,870.0
2026,2,福建省晋江市三力机车有限公司,生产,762.0
2026,2,慈溪金轮机车制造有限公司,生产,763.0
2026,2,广州番禺豪剑摩托车工业有限公司,生产,384.0
2026,2,金城集团有限公司,生产,258.0
2026,2,浙江日雅摩托车有限公司,生产,288.0
2026,2,重庆恒胜集团有限公司,生产,87.0
2026,2,洛阳盛江红强摩托车有限公司,生产,102.0
2026,2,浙江黄岩三叶集团有限公司,生产,0.0
2026,2,江苏新陵摩托车制造有限公司,生产,160.0
2026,2,立峰集团有限公司,生产,16.0
2026,2,上海本菱摩托车制造有限公司,生产,0.0
2026,2,山东马拉贝斯车业有限公司,生产,0.0
2026,2,广东大联统摩托车有限公司,生产,3.0
2026,2,东莞市台铃车业有限公司,生产,0.0
2026,2,浙江幸福摩托机械有限公司,生产,0.0
2026,2,重庆双庆产业集团有限公司,生产,0.0
2026,2,江门市大长江集团有限公司,销售,159257.0
2026,2,宗申产业集团有限公司,销售,98473.0
2026,2,重庆隆鑫机车有限公司,销售,106037.0
2026,2,重庆银翔摩托车集团有限公司,销售,102092.0
2026,2,广东大冶摩托车技术有限公司,销售,95877.0
2026,2,新大洲本田摩托(苏州)有限公司,销售,73366.0
2026,2,广州豪进摩托车股份有限公司,销售,54032.0
2026,2,洛阳北方企业集团有限公司,销售,34357.0
2026,2,五羊-本田摩托（广州）有限公司,销售,39280.0
2026,2,浙江绿源电动车有限公司,销售,13711.0
2026,2,雅迪科技集团有限公司,销售,24307.0
2026,2,浙江春风动力股份有限公司,销售,31819.0
2026,2,江门市珠峰摩托车有限公司,销售,16562.0
2026,2,重庆千里科技股份有限公司,销售,33616.0
2026,2,广州大运摩托车有限公司,销售,32047.0
2026,2,重庆航天巴山摩托车制造有限公司,销售,19231.0
2026,2,广州天马集团天马摩托车有限公司,销售,15627.0
2026,2,重庆鑫源摩托车股份有限公司,销售,24865.0
2026,2,江苏新日电动车股份有限公司,销售,17934.0
2026,2,厦门厦杏摩托有限公司,销售,23300.0
2026,2,浙江钱江摩托股份有限公司,销售,15798.0
2026,2,济南轻骑铃木摩托车有限公司,销售,23698.0
2026,2,重庆嘉陵工业有限公司,销售,17320.0
2026,2,广东星际机车科技有限公司,销售,13047.0
2026,2,珠海珠江车业有限公司,销售,9795.0
2026,2,重庆润通智能装备有限公司,销售,20108.0
2026,2,广州三雅摩托车有限公司,销售,15972.0
2026,2,鹤山国机南联摩托车工业有限公司,销售,17222.0
2026,2,江苏淮海新能源车辆有限公司,销售,11962.0
2026,2,江苏众星摩托有限公司,销售,11764.0
2026,2,长铃集团长春摩托车工业有限公司,销售,8103.0
2026,2,重庆建设机电有限责任公司,销售,11828.0
2026,2,山东五星车辆股份有限公司,销售,9311.0
2026,2,重庆安第斯摩托车制造有限公司,销售,6019.0
2026,2,台州市王野机车有限责任公司,销售,4118.0
2026,2,山东巴士新能源车业有限公司,销售,2931.0
2026,2,浙江嘉爵摩托车制造有限公司,销售,8232.0
2026,2,济南大隆机车工业有限公司,销售,5114.0
2026,2,常州光阳摩托车有限公司,销售,8162.0
2026,2,浙江涛涛车业股份有限公司,销售,5889.0
2026,2,重庆银钢科技(集团)有限公司,销售,6178.0
2026,2,康超集团广州摩托车制造有限公司,销售,0.0
2026,2,江门市长华集团有限公司,销售,6000.0
2026,2,江门市迪豪摩托车有限公司,销售,5601.0
2026,2,广州福羊科技有限公司,销售,6007.0
2026,2,金翌车业有限公司,销售,3040.0
2026,2,浙江森铃摩托车有限公司,销售,6581.0
2026,2,宁波市龙嘉动力科技有限公司,销售,6742.0
2026,2,重庆望江摩托车制造有限公司,销售,1767.0
2026,2,浙江三友车业科技有限公司,销售,4102.0
2026,2,重庆劲扬摩托车工业有限公司,销售,4702.0
2026,2,宁波市龙嘉摩托车有限公司,销售,3281.0
2026,2,重庆万虎机电有限责任公司,销售,4542.0
2026,2,济南轻骑摩托车有限公司,销售,4368.0
2026,2,浙江天本车业有限公司,销售,2787.0
2026,2,浙江华洋赛车股份有限公司,销售,5292.0
2026,2,重庆光宇摩托车制造有限公司,销售,1745.0
2026,2,重庆新感觉摩托车有限公司,销售,1693.0
2026,2,杭州土星动力科技有限公司,销售,1779.0
2026,2,江门市华龙摩托车有限公司,销售,2839.0
2026,2,增城市东阳摩托车实业有限公司,销售,0.0
2026,2,江苏林海动力机械集团有限公司,销售,3235.0
2026,2,西藏新珠峰摩托车有限公司,销售,2395.0
2026,2,台州市椒江之威摩托车制造有限公司,销售,532.0
2026,2,佛山市佛斯弟摩托车制造有限公司,销售,1102.0
2026,2,江苏创新摩托车制造有限公司,销售,272.0
2026,2,广州五羊摩托有限公司,销售,1348.0
2026,2,宁波东方凌云车辆制造有限公司,销售,1098.0
2026,2,浙江吉铭实业有限公司,销售,1649.0
2026,2,宝岛车业集团有限公司,销售,323.0
2026,2,江苏林芝山阳集团有限公司,销售,870.0
2026,2,福建省晋江市三力机车有限公司,销售,762.0
2026,2,慈溪金轮机车制造有限公司,销售,762.0
2026,2,广州番禺豪剑摩托车工业有限公司,销售,384.0
2026,2,金城集团有限公司,销售,217.0
2026,2,浙江日雅摩托车有限公司,销售,657.0
2026,2,浙江黄岩三叶集团有限公司,销售,197.0
2026,2,重庆恒胜集团有限公司,销售,87.0
2026,2,洛阳盛江红强摩托车有限公司,销售,102.0
2026,2,江苏新陵摩托车制造有限公司,销售,155.0
2026,2,立峰集团有限公司,销售,16.0
2026,2,上海本菱摩托车制造有限公司,销售,0.0
2026,2,山东马拉贝斯车业有限公司,销售,0.0
2026,2,广东大联统摩托车有限公司,销售,33.0
2026,2,东莞市台铃车业有限公司,销售,0.0
2026,2,浙江幸福摩托机械有限公司,销售,0.0
2026,2,重庆双庆产业集团有限公司,销售,0.0
2026,3,江门市大长江集团有限公司,生产,264771.0
2026,3,宗申产业集团有限公司,生产,152605.0
2026,3,重庆隆鑫机车有限公司,生产,134106.0
2026,3,重庆银翔摩托车集团有限公司,生产,115108.0
2026,3,广东大冶摩托车技术有限公司,生产,108783.0
2026,3,新大洲本田摩托(苏州)有限公司,生产,94698.0
2026,3,广州豪进摩托车股份有限公司,生产,68546.0
2026,3,雅迪科技集团有限公司,生产,87431.0
2026,3,浙江春风动力股份有限公司,生产,67731.0
2026,3,洛阳北方企业集团有限公司,生产,63657.0
2026,3,浙江绿源电动车有限公司,生产,62186.0
2026,3,五羊-本田摩托（广州）有限公司,生产,55375.0
2026,3,江门市珠峰摩托车有限公司,生产,43768.0
2026,3,重庆千里科技股份有限公司,生产,39901.0
2026,3,广州大运摩托车有限公司,生产,38561.0
2026,3,江苏新日电动车股份有限公司,生产,43247.0
2026,3,重庆航天巴山摩托车制造有限公司,生产,31272.0
2026,3,广州天马集团天马摩托车有限公司,生产,35018.0
2026,3,厦门厦杏摩托有限公司,生产,33568.0
2026,3,重庆鑫源摩托车股份有限公司,生产,34738.0
2026,3,江苏淮海新能源车辆有限公司,生产,35741.0
2026,3,珠海珠江车业有限公司,生产,33306.0
2026,3,重庆润通智能装备有限公司,生产,29960.0
2026,3,济南轻骑铃木摩托车有限公司,生产,27713.0
2026,3,浙江钱江摩托股份有限公司,生产,25015.0
2026,3,广州三雅摩托车有限公司,生产,21754.0
2026,3,广东星际机车科技有限公司,生产,16407.0
2026,3,鹤山国机南联摩托车工业有限公司,生产,14695.0
2026,3,江苏众星摩托有限公司,生产,16832.0
2026,3,长铃集团长春摩托车工业有限公司,生产,18296.0
2026,3,山东五星车辆股份有限公司,生产,21097.0
2026,3,山东巴士新能源车业有限公司,生产,21209.0
2026,3,重庆建设机电有限责任公司,生产,14365.0
2026,3,济南大隆机车工业有限公司,生产,18049.0
2026,3,重庆嘉陵工业有限公司,生产,18542.0
2026,3,常州光阳摩托车有限公司,生产,11989.0
2026,3,重庆安第斯摩托车制造有限公司,生产,8456.0
2026,3,金翌车业有限公司,生产,12784.0
2026,3,重庆银钢科技(集团)有限公司,生产,6351.0
2026,3,重庆望江摩托车制造有限公司,生产,8886.0
2026,3,康超集团广州摩托车制造有限公司,生产,7484.0
2026,3,台州市王野机车有限责任公司,生产,1797.0
2026,3,宁波市龙嘉动力科技有限公司,生产,8823.0
2026,3,浙江嘉爵摩托车制造有限公司,生产,2193.0
2026,3,浙江涛涛车业股份有限公司,生产,6823.0
2026,3,广州福羊科技有限公司,生产,5205.0
2026,3,重庆万虎机电有限责任公司,生产,8214.0
2026,3,重庆劲扬摩托车工业有限公司,生产,6589.0
2026,3,江门市长华集团有限公司,生产,2572.0
2026,3,浙江森铃摩托车有限公司,生产,4913.0
2026,3,济南轻骑摩托车有限公司,生产,6189.0
2026,3,宁波市龙嘉摩托车有限公司,生产,6668.0
2026,3,江门市迪豪摩托车有限公司,生产,3136.0
2026,3,浙江华洋赛车股份有限公司,生产,8481.0
2026,3,浙江天本车业有限公司,生产,5954.0
2026,3,浙江三友车业科技有限公司,生产,2793.0
2026,3,增城市东阳摩托车实业有限公司,生产,6798.0
2026,3,西藏新珠峰摩托车有限公司,生产,4775.0
2026,3,江苏林海动力机械集团有限公司,生产,3519.0
2026,3,佛山市佛斯弟摩托车制造有限公司,生产,4648.0
2026,3,重庆光宇摩托车制造有限公司,生产,2347.0
2026,3,江苏创新摩托车制造有限公司,生产,5500.0
2026,3,台州市椒江之威摩托车制造有限公司,生产,3983.0
2026,3,重庆新感觉摩托车有限公司,生产,3023.0
2026,3,杭州土星动力科技有限公司,生产,4222.0
2026,3,江门市华龙摩托车有限公司,生产,2716.0
2026,3,宁波东方凌云车辆制造有限公司,生产,2518.0
2026,3,宝岛车业集团有限公司,生产,2991.0
2026,3,广州五羊摩托有限公司,生产,2081.0
2026,3,浙江吉铭实业有限公司,生产,2150.0
2026,3,江苏林芝山阳集团有限公司,生产,2384.0
2026,3,福建省晋江市三力机车有限公司,生产,722.0
2026,3,广州番禺豪剑摩托车工业有限公司,生产,1014.0
2026,3,慈溪金轮机车制造有限公司,生产,571.0
2026,3,金城集团有限公司,生产,490.0
2026,3,浙江日雅摩托车有限公司,生产,421.0
2026,3,江苏新陵摩托车制造有限公司,生产,800.0
2026,3,重庆恒胜集团有限公司,生产,458.0
2026,3,洛阳盛江红强摩托车有限公司,生产,216.0
2026,3,浙江黄岩三叶集团有限公司,生产,201.0
2026,3,上海本菱摩托车制造有限公司,生产,279.0
2026,3,立峰集团有限公司,生产,58.0
2026,3,广东大联统摩托车有限公司,生产,38.0
2026,3,山东马拉贝斯车业有限公司,生产,0.0
2026,3,江苏跃进摩托车制造有限责任公司,生产,30.0
2026,3,东莞市台铃车业有限公司,生产,0.0
2026,3,浙江幸福摩托机械有限公司,生产,0.0
