year,month,manufacturer,scope,category,indicator,value
2025,7,济南大隆机车工业有限公司,二轮,90ml<排量≤100ml,生产,0.0
2025,7,济南大隆机车工业有限公司,二轮,90ml<排量≤100ml,销售,0.0
2025,7,济南大隆机车工业有限公司,二轮,排量≤50ml,生产,4644.0
2025,7,济南大隆机车工业有限公司,二轮,排量≤50ml,销售,4644.0
2025,7,济南大隆机车工业有限公司,电动,电动摩托车,生产,1253.0
2025,7,济南大隆机车工业有限公司,电动,电动摩托车,销售,1253.0
2025,7,济南轻骑摩托车有限公司,二轮,110ml<排量≤125ml,生产,505.0
2025,7,济南轻骑摩托车有限公司,二轮,110ml<排量≤125ml,销售,535.0
2025,7,济南轻骑摩托车有限公司,二轮,125ml<排量≤150ml,生产,1597.0
2025,7,济南轻骑摩托车有限公司,二轮,125ml<排量≤150ml,销售,1218.0
2025,7,济南轻骑摩托车有限公司,二轮,150ml<排量≤200ml,生产,1056.0
2025,7,济南轻骑摩托车有限公司,二轮,150ml<排量≤200ml,销售,1052.0
2025,7,济南轻骑摩托车有限公司,二轮,200ml<排量≤250ml,生产,353.0
2025,7,济南轻骑摩托车有限公司,二轮,200ml<排量≤250ml,销售,353.0
2025,7,济南轻骑摩托车有限公司,二轮,250ml<排量≤400ml,生产,205.0
2025,7,济南轻骑摩托车有限公司,二轮,250ml<排量≤400ml,销售,247.0
2025,7,济南轻骑摩托车有限公司,二轮,500ml<排量≤800ml,生产,0.0
2025,7,济南轻骑摩托车有限公司,二轮,500ml<排量≤800ml,销售,0.0
2025,7,济南轻骑摩托车有限公司,二轮,排量≤50ml,生产,1482.0
2025,7,济南轻骑摩托车有限公司,二轮,排量≤50ml,销售,1616.0
2025,7,济南轻骑铃木摩托车有限公司,二轮,100ml<排量≤110ml,生产,1078.0
2025,7,济南轻骑铃木摩托车有限公司,二轮,100ml<排量≤110ml,销售,960.0
2025,7,济南轻骑铃木摩托车有限公司,二轮,110ml<排量≤125ml,生产,24316.0
2025,7,济南轻骑铃木摩托车有限公司,二轮,110ml<排量≤125ml,销售,21499.0
2025,7,济南轻骑铃木摩托车有限公司,二轮,125ml<排量≤150ml,生产,2902.0
2025,7,济南轻骑铃木摩托车有限公司,二轮,125ml<排量≤150ml,销售,2242.0
2025,7,浙江华洋赛车股份有限公司,二轮,100ml<排量≤110ml,生产,533.0
2025,7,浙江华洋赛车股份有限公司,二轮,100ml<排量≤110ml,销售,1009.0
2025,7,浙江华洋赛车股份有限公司,二轮,110ml<排量≤125ml,生产,976.0
2025,7,浙江华洋赛车股份有限公司,二轮,110ml<排量≤125ml,销售,1801.0
2025,7,浙江华洋赛车股份有限公司,二轮,125ml<排量≤150ml,生产,1832.0
2025,7,浙江华洋赛车股份有限公司,二轮,125ml<排量≤150ml,销售,1045.0
2025,7,浙江华洋赛车股份有限公司,二轮,150ml<排量≤200ml,生产,147.0
2025,7,浙江华洋赛车股份有限公司,二轮,150ml<排量≤200ml,销售,158.0
2025,7,浙江华洋赛车股份有限公司,二轮,200ml<排量≤250ml,生产,1039.0
2025,7,浙江华洋赛车股份有限公司,二轮,200ml<排量≤250ml,销售,1241.0
2025,7,浙江华洋赛车股份有限公司,二轮,250ml<排量≤400ml,生产,823.0
2025,7,浙江华洋赛车股份有限公司,二轮,250ml<排量≤400ml,销售,373.0
2025,7,浙江华洋赛车股份有限公司,二轮,排量≤50ml,生产,38.0
2025,7,浙江华洋赛车股份有限公司,二轮,排量≤50ml,销售,60.0
2025,7,浙江华洋赛车股份有限公司,电动,电动摩托车,生产,83.0
2025,7,浙江华洋赛车股份有限公司,电动,电动摩托车,销售,52.0
2025,7,浙江吉铭实业有限公司,三轮,150ml<排量≤250ml,生产,36.0
2025,7,浙江吉铭实业有限公司,三轮,150ml<排量≤250ml,销售,18.0
2025,7,浙江吉铭实业有限公司,三轮,排量>250ml,生产,0.0
2025,7,浙江吉铭实业有限公司,三轮,排量>250ml,销售,0.0
2025,7,浙江吉铭实业有限公司,二轮,110ml<排量≤125ml,生产,0.0
2025,7,浙江吉铭实业有限公司,二轮,110ml<排量≤125ml,销售,0.0
2025,7,浙江吉铭实业有限公司,二轮,125ml<排量≤150ml,生产,2539.0
2025,7,浙江吉铭实业有限公司,二轮,125ml<排量≤150ml,销售,2578.0
2025,7,浙江吉铭实业有限公司,二轮,150ml<排量≤200ml,生产,0.0
2025,7,浙江吉铭实业有限公司,二轮,150ml<排量≤200ml,销售,0.0
2025,7,浙江吉铭实业有限公司,二轮,200ml<排量≤250ml,生产,0.0
2025,7,浙江吉铭实业有限公司,二轮,200ml<排量≤250ml,销售,0.0
2025,7,浙江吉铭实业有限公司,二轮,250ml<排量≤400ml,生产,0.0
2025,7,浙江吉铭实业有限公司,二轮,250ml<排量≤400ml,销售,0.0
2025,7,浙江吉铭实业有限公司,二轮,500ml<排量≤800ml,生产,0.0
2025,7,浙江吉铭实业有限公司,二轮,500ml<排量≤800ml,销售,2.0
2025,7,浙江吉铭实业有限公司,二轮,90ml<排量≤100ml,销售,0.0
2025,7,浙江吉铭实业有限公司,二轮,排量>800ml,销售,0.0
2025,7,浙江吉铭实业有限公司,二轮,排量≤50ml,生产,84.0
2025,7,浙江吉铭实业有限公司,二轮,排量≤50ml,销售,84.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,110ml<排量≤125ml,生产,364.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,110ml<排量≤125ml,销售,364.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,125ml<排量≤150ml,生产,928.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,125ml<排量≤150ml,销售,928.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,150ml<排量≤200ml,生产,270.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,150ml<排量≤200ml,销售,270.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,200ml<排量≤250ml,生产,54.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,200ml<排量≤250ml,销售,54.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,400ml<排量≤500ml,生产,0.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,400ml<排量≤500ml,销售,0.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,500ml<排量≤800ml,生产,0.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,500ml<排量≤800ml,销售,0.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,排量≤50ml,生产,1133.0
2025,7,浙江嘉爵摩托车制造有限公司,二轮,排量≤50ml,销售,1133.0
2025,7,浙江嘉爵摩托车制造有限公司,电动,电动摩托车,生产,0.0
2025,7,浙江嘉爵摩托车制造有限公司,电动,电动摩托车,销售,0.0
2025,7,浙江天本车业有限公司,二轮,125ml<排量≤150ml,生产,3815.0
2025,7,浙江天本车业有限公司,二轮,125ml<排量≤150ml,销售,3815.0
2025,7,浙江天本车业有限公司,二轮,排量≤50ml,生产,3519.0
2025,7,浙江天本车业有限公司,二轮,排量≤50ml,销售,3519.0
2025,7,浙江天本车业有限公司,电动,电动摩托车,生产,127.0
2025,7,浙江天本车业有限公司,电动,电动摩托车,销售,127.0
2025,7,浙江幸福摩托机械有限公司,二轮,110ml<排量≤125ml,生产,208.0
2025,7,浙江幸福摩托机械有限公司,二轮,110ml<排量≤125ml,销售,211.0
2025,7,浙江幸福摩托机械有限公司,二轮,150ml<排量≤200ml,生产,150.0
2025,7,浙江幸福摩托机械有限公司,二轮,150ml<排量≤200ml,销售,155.0
2025,7,浙江幸福摩托机械有限公司,二轮,400ml<排量≤500ml,生产,216.0
2025,7,浙江幸福摩托机械有限公司,二轮,400ml<排量≤500ml,销售,211.0
2025,7,浙江日雅摩托车有限公司,二轮,100ml<排量≤110ml,生产,0.0
2025,7,浙江日雅摩托车有限公司,二轮,100ml<排量≤110ml,销售,0.0
2025,7,浙江日雅摩托车有限公司,二轮,110ml<排量≤125ml,生产,51.0
2025,7,浙江日雅摩托车有限公司,二轮,110ml<排量≤125ml,销售,107.0
2025,7,浙江日雅摩托车有限公司,二轮,125ml<排量≤150ml,生产,5.0
2025,7,浙江日雅摩托车有限公司,二轮,125ml<排量≤150ml,销售,11.0
2025,7,浙江日雅摩托车有限公司,二轮,150ml<排量≤200ml,生产,0.0
2025,7,浙江日雅摩托车有限公司,二轮,150ml<排量≤200ml,销售,156.0
2025,7,浙江日雅摩托车有限公司,二轮,200ml<排量≤250ml,生产,0.0
2025,7,浙江日雅摩托车有限公司,二轮,200ml<排量≤250ml,销售,2.0
2025,7,浙江日雅摩托车有限公司,二轮,250ml<排量≤400ml,生产,6.0
2025,7,浙江日雅摩托车有限公司,二轮,250ml<排量≤400ml,销售,20.0
2025,7,浙江日雅摩托车有限公司,二轮,400ml<排量≤500ml,生产,0.0
2025,7,浙江日雅摩托车有限公司,二轮,400ml<排量≤500ml,销售,0.0
2025,7,浙江日雅摩托车有限公司,二轮,排量≤50ml,生产,52.0
2025,7,浙江日雅摩托车有限公司,二轮,排量≤50ml,销售,157.0
2025,7,浙江日雅摩托车有限公司,电动,电动摩托车,生产,0.0
2025,7,浙江日雅摩托车有限公司,电动,电动摩托车,销售,0.0
2025,7,浙江春风动力股份有限公司,二轮,110ml<排量≤125ml,生产,9.0
2025,7,浙江春风动力股份有限公司,二轮,110ml<排量≤125ml,销售,40.0
2025,7,浙江春风动力股份有限公司,二轮,125ml<排量≤150ml,生产,227.0
2025,7,浙江春风动力股份有限公司,二轮,125ml<排量≤150ml,销售,535.0
2025,7,浙江春风动力股份有限公司,二轮,150ml<排量≤200ml,生产,2165.0
2025,7,浙江春风动力股份有限公司,二轮,200ml<排量≤250ml,生产,4593.0
2025,7,浙江春风动力股份有限公司,二轮,200ml<排量≤250ml,销售,1104.0
2025,7,浙江春风动力股份有限公司,二轮,250ml<排量≤400ml,生产,661.0
2025,7,浙江春风动力股份有限公司,二轮,250ml<排量≤400ml,销售,616.0
2025,7,浙江春风动力股份有限公司,二轮,400ml<排量≤500ml,生产,12371.0
2025,7,浙江春风动力股份有限公司,二轮,400ml<排量≤500ml,销售,12174.0
2025,7,浙江春风动力股份有限公司,二轮,500ml<排量≤800ml,生产,7562.0
2025,7,浙江春风动力股份有限公司,二轮,500ml<排量≤800ml,销售,5560.0
2025,7,浙江春风动力股份有限公司,二轮,排量>800ml,生产,65.0
2025,7,浙江春风动力股份有限公司,二轮,排量>800ml,销售,83.0
2025,7,浙江春风动力股份有限公司,电动,电动摩托车,生产,36677.0
2025,7,浙江春风动力股份有限公司,电动,电动摩托车,销售,37077.0
2025,7,浙江森铃摩托车有限公司,二轮,100ml<排量≤110ml,生产,0.0
2025,7,浙江森铃摩托车有限公司,二轮,100ml<排量≤110ml,销售,0.0
2025,7,浙江森铃摩托车有限公司,二轮,110ml<排量≤125ml,生产,2693.0
2025,7,浙江森铃摩托车有限公司,二轮,110ml<排量≤125ml,销售,3188.0
2025,7,浙江森铃摩托车有限公司,二轮,125ml<排量≤150ml,生产,898.0
2025,7,浙江森铃摩托车有限公司,二轮,125ml<排量≤150ml,销售,898.0
2025,7,浙江森铃摩托车有限公司,二轮,150ml<排量≤200ml,生产,860.0
2025,7,浙江森铃摩托车有限公司,二轮,150ml<排量≤200ml,销售,860.0
2025,7,浙江森铃摩托车有限公司,二轮,200ml<排量≤250ml,生产,0.0
2025,7,浙江森铃摩托车有限公司,二轮,200ml<排量≤250ml,销售,0.0
2025,7,浙江森铃摩托车有限公司,二轮,90ml<排量≤100ml,生产,0.0
2025,7,浙江森铃摩托车有限公司,二轮,90ml<排量≤100ml,销售,0.0
2025,7,浙江森铃摩托车有限公司,二轮,排量≤50ml,生产,383.0
2025,7,浙江森铃摩托车有限公司,二轮,排量≤50ml,销售,887.0
2025,7,浙江森铃摩托车有限公司,电动,电动摩托车,生产,163.0
2025,7,浙江森铃摩托车有限公司,电动,电动摩托车,销售,163.0
2025,7,浙江绿源电动车有限公司,电动,电动摩托车,生产,39783.0
2025,7,浙江绿源电动车有限公司,电动,电动摩托车,销售,40481.0
2025,7,浙江钱江摩托股份有限公司,三轮,排量>250ml,生产,2.0
2025,7,浙江钱江摩托股份有限公司,三轮,排量>250ml,销售,15.0
2025,7,浙江钱江摩托股份有限公司,二轮,100ml<排量≤110ml,生产,951.0
2025,7,浙江钱江摩托股份有限公司,二轮,100ml<排量≤110ml,销售,743.0
2025,7,浙江钱江摩托股份有限公司,二轮,110ml<排量≤125ml,生产,6291.0
2025,7,浙江钱江摩托股份有限公司,二轮,110ml<排量≤125ml,销售,4530.0
2025,7,浙江钱江摩托股份有限公司,二轮,125ml<排量≤150ml,生产,2987.0
2025,7,浙江钱江摩托股份有限公司,二轮,125ml<排量≤150ml,销售,7222.0
2025,7,浙江钱江摩托股份有限公司,二轮,150ml<排量≤200ml,生产,7652.0
2025,7,浙江钱江摩托股份有限公司,二轮,150ml<排量≤200ml,销售,3321.0
2025,7,浙江钱江摩托股份有限公司,二轮,200ml<排量≤250ml,生产,4223.0
2025,7,浙江钱江摩托股份有限公司,二轮,200ml<排量≤250ml,销售,4225.0
2025,7,浙江钱江摩托股份有限公司,二轮,250ml<排量≤400ml,生产,2844.0
2025,7,浙江钱江摩托股份有限公司,二轮,250ml<排量≤400ml,销售,2669.0
2025,7,浙江钱江摩托股份有限公司,二轮,400ml<排量≤500ml,生产,1662.0
2025,7,浙江钱江摩托股份有限公司,二轮,400ml<排量≤500ml,销售,3092.0
2025,7,浙江钱江摩托股份有限公司,二轮,500ml<排量≤800ml,生产,3034.0
2025,7,浙江钱江摩托股份有限公司,二轮,500ml<排量≤800ml,销售,3780.0
2025,7,浙江钱江摩托股份有限公司,二轮,90ml<排量≤100ml,销售,0.0
2025,7,浙江钱江摩托股份有限公司,二轮,排量>800ml,生产,463.0
2025,7,浙江钱江摩托股份有限公司,二轮,排量>800ml,销售,659.0
2025,7,浙江钱江摩托股份有限公司,二轮,排量≤50ml,生产,172.0
2025,7,浙江钱江摩托股份有限公司,二轮,排量≤50ml,销售,189.0
2025,7,浙江钱江摩托股份有限公司,电动,电动摩托车,生产,1.0
2025,7,浙江钱江摩托股份有限公司,电动,电动摩托车,销售,15.0
2025,7,浙江黄岩三叶集团有限公司,电动,电动摩托车,生产,6.0
2025,7,浙江黄岩三叶集团有限公司,电动,电动摩托车,销售,82.0
2025,7,珠海珠江车业有限公司,三轮,100ml<排量≤150ml,生产,200.0
2025,7,珠海珠江车业有限公司,三轮,100ml<排量≤150ml,销售,200.0
2025,7,珠海珠江车业有限公司,二轮,100ml<排量≤110ml,生产,0.0
2025,7,珠海珠江车业有限公司,二轮,100ml<排量≤110ml,销售,47.0
2025,7,珠海珠江车业有限公司,二轮,110ml<排量≤125ml,生产,6947.0
2025,7,珠海珠江车业有限公司,二轮,110ml<排量≤125ml,销售,6758.0
2025,7,珠海珠江车业有限公司,二轮,125ml<排量≤150ml,生产,14190.0
2025,7,珠海珠江车业有限公司,二轮,125ml<排量≤150ml,销售,17164.0
2025,7,福建省晋江市三力机车有限公司,二轮,125ml<排量≤150ml,生产,142.0
2025,7,福建省晋江市三力机车有限公司,二轮,125ml<排量≤150ml,销售,0.0
2025,7,立峰集团有限公司,二轮,110ml<排量≤125ml,生产,0.0
2025,7,立峰集团有限公司,二轮,110ml<排量≤125ml,销售,0.0
2025,7,立峰集团有限公司,二轮,125ml<排量≤150ml,生产,32.0
2025,7,立峰集团有限公司,二轮,125ml<排量≤150ml,销售,0.0
2025,7,立峰集团有限公司,二轮,150ml<排量≤200ml,生产,0.0
2025,7,立峰集团有限公司,二轮,150ml<排量≤200ml,销售,0.0
2025,7,立峰集团有限公司,二轮,200ml<排量≤250ml,生产,65.0
2025,7,立峰集团有限公司,二轮,200ml<排量≤250ml,销售,0.0
2025,7,立峰集团有限公司,二轮,250ml<排量≤400ml,生产,38.0
2025,7,立峰集团有限公司,二轮,250ml<排量≤400ml,销售,0.0
2025,7,立峰集团有限公司,二轮,400ml<排量≤500ml,生产,0.0
2025,7,立峰集团有限公司,二轮,400ml<排量≤500ml,销售,0.0
2025,7,立峰集团有限公司,二轮,500ml<排量≤800ml,生产,0.0
2025,7,立峰集团有限公司,二轮,500ml<排量≤800ml,销售,0.0
2025,7,立峰集团有限公司,二轮,排量>800ml,生产,1.0
2025,7,立峰集团有限公司,二轮,排量>800ml,销售,0.0
2025,7,立峰集团有限公司,电动,电动摩托车,生产,0.0
2025,7,立峰集团有限公司,电动,电动摩托车,销售,0.0
2025,7,西藏新珠峰摩托车有限公司,三轮,100ml<排量≤150ml,生产,180.0
2025,7,西藏新珠峰摩托车有限公司,三轮,100ml<排量≤150ml,销售,180.0
2025,7,西藏新珠峰摩托车有限公司,三轮,150ml<排量≤250ml,生产,320.0
2025,7,西藏新珠峰摩托车有限公司,三轮,150ml<排量≤250ml,销售,320.0
2025,7,西藏新珠峰摩托车有限公司,二轮,100ml<排量≤110ml,生产,1280.0
2025,7,西藏新珠峰摩托车有限公司,二轮,100ml<排量≤110ml,销售,1280.0
2025,7,西藏新珠峰摩托车有限公司,二轮,125ml<排量≤150ml,生产,560.0
2025,7,西藏新珠峰摩托车有限公司,二轮,125ml<排量≤150ml,销售,560.0
2025,7,西藏新珠峰摩托车有限公司,二轮,250ml<排量≤400ml,生产,3200.0
2025,7,西藏新珠峰摩托车有限公司,二轮,250ml<排量≤400ml,销售,3200.0
2025,7,西藏新珠峰摩托车有限公司,二轮,400ml<排量≤500ml,生产,2800.0
2025,7,西藏新珠峰摩托车有限公司,二轮,400ml<排量≤500ml,销售,2800.0
2025,7,西藏新珠峰摩托车有限公司,电动,电动摩托车,生产,120.0
2025,7,西藏新珠峰摩托车有限公司,电动,电动摩托车,销售,120.0
2025,7,重庆万虎机电有限责任公司,三轮,100ml<排量≤150ml,生产,3568.0
2025,7,重庆万虎机电有限责任公司,三轮,100ml<排量≤150ml,销售,3367.0
2025,7,重庆万虎机电有限责任公司,三轮,150ml<排量≤250ml,生产,838.0
2025,7,重庆万虎机电有限责任公司,三轮,150ml<排量≤250ml,销售,840.0
2025,7,重庆万虎机电有限责任公司,三轮,排量>250ml,生产,432.0
2025,7,重庆万虎机电有限责任公司,三轮,排量>250ml,销售,336.0
2025,7,重庆万虎机电有限责任公司,电动,电动摩托车,生产,3.0
2025,7,重庆万虎机电有限责任公司,电动,电动摩托车,销售,27.0
2025,7,重庆光宇摩托车制造有限公司,三轮,100ml<排量≤150ml,生产,1109.0
2025,7,重庆光宇摩托车制造有限公司,三轮,100ml<排量≤150ml,销售,1109.0
2025,7,重庆光宇摩托车制造有限公司,三轮,150ml<排量≤250ml,生产,97.0
2025,7,重庆光宇摩托车制造有限公司,三轮,150ml<排量≤250ml,销售,97.0
2025,7,重庆光宇摩托车制造有限公司,三轮,排量>250ml,生产,621.0
2025,7,重庆光宇摩托车制造有限公司,三轮,排量>250ml,销售,621.0
2025,7,重庆光宇摩托车制造有限公司,二轮,100ml<排量≤110ml,生产,0.0
2025,7,重庆光宇摩托车制造有限公司,二轮,100ml<排量≤110ml,销售,0.0
2025,7,重庆光宇摩托车制造有限公司,二轮,110ml<排量≤125ml,生产,132.0
2025,7,重庆光宇摩托车制造有限公司,二轮,110ml<排量≤125ml,销售,132.0
2025,7,重庆光宇摩托车制造有限公司,二轮,125ml<排量≤150ml,生产,0.0
2025,7,重庆光宇摩托车制造有限公司,二轮,125ml<排量≤150ml,销售,0.0
2025,7,重庆光宇摩托车制造有限公司,二轮,150ml<排量≤200ml,生产,111.0
2025,7,重庆光宇摩托车制造有限公司,二轮,150ml<排量≤200ml,销售,254.0
2025,7,重庆光宇摩托车制造有限公司,二轮,200ml<排量≤250ml,生产,298.0
2025,7,重庆光宇摩托车制造有限公司,二轮,200ml<排量≤250ml,销售,431.0
2025,7,重庆光宇摩托车制造有限公司,二轮,250ml<排量≤400ml,生产,0.0
2025,7,重庆光宇摩托车制造有限公司,二轮,250ml<排量≤400ml,销售,656.0
2025,7,重庆光宇摩托车制造有限公司,二轮,排量≤50ml,生产,0.0
2025,7,重庆光宇摩托车制造有限公司,二轮,排量≤50ml,销售,0.0
2025,7,重庆劲扬摩托车工业有限公司,二轮,100ml<排量≤110ml,生产,676.0
2025,7,重庆劲扬摩托车工业有限公司,二轮,100ml<排量≤110ml,销售,676.0
2025,7,重庆劲扬摩托车工业有限公司,二轮,110ml<排量≤125ml,生产,96.0
2025,7,重庆劲扬摩托车工业有限公司,二轮,110ml<排量≤125ml,销售,96.0
2025,7,重庆劲扬摩托车工业有限公司,二轮,125ml<排量≤150ml,生产,314.0
2025,7,重庆劲扬摩托车工业有限公司,二轮,125ml<排量≤150ml,销售,314.0
2025,7,重庆劲扬摩托车工业有限公司,二轮,150ml<排量≤200ml,生产,1646.0
2025,7,重庆劲扬摩托车工业有限公司,二轮,150ml<排量≤200ml,销售,1646.0
2025,7,重庆劲扬摩托车工业有限公司,电动,电动摩托车,生产,0.0
2025,7,重庆劲扬摩托车工业有限公司,电动,电动摩托车,销售,0.0
2025,7,重庆千里科技股份有限公司,三轮,100ml<排量≤150ml,生产,437.0
2025,7,重庆千里科技股份有限公司,三轮,100ml<排量≤150ml,销售,590.0
2025,7,重庆千里科技股份有限公司,三轮,150ml<排量≤250ml,生产,636.0
2025,7,重庆千里科技股份有限公司,三轮,150ml<排量≤250ml,销售,759.0
2025,7,重庆千里科技股份有限公司,三轮,排量>250ml,生产,214.0
2025,7,重庆千里科技股份有限公司,三轮,排量>250ml,销售,162.0
2025,7,重庆千里科技股份有限公司,二轮,100ml<排量≤110ml,生产,6545.0
2025,7,重庆千里科技股份有限公司,二轮,100ml<排量≤110ml,销售,6983.0
2025,7,重庆千里科技股份有限公司,二轮,110ml<排量≤125ml,生产,9479.0
2025,7,重庆千里科技股份有限公司,二轮,110ml<排量≤125ml,销售,9862.0
2025,7,重庆千里科技股份有限公司,二轮,125ml<排量≤150ml,生产,14389.0
2025,7,重庆千里科技股份有限公司,二轮,125ml<排量≤150ml,销售,13442.0
2025,7,重庆千里科技股份有限公司,二轮,150ml<排量≤200ml,生产,4664.0
2025,7,重庆千里科技股份有限公司,二轮,150ml<排量≤200ml,销售,3947.0
2025,7,重庆千里科技股份有限公司,二轮,200ml<排量≤250ml,生产,1726.0
2025,7,重庆千里科技股份有限公司,二轮,200ml<排量≤250ml,销售,1723.0
2025,7,重庆千里科技股份有限公司,二轮,250ml<排量≤400ml,生产,275.0
2025,7,重庆千里科技股份有限公司,二轮,250ml<排量≤400ml,销售,342.0
2025,7,重庆千里科技股份有限公司,二轮,400ml<排量≤500ml,销售,0.0
2025,7,重庆千里科技股份有限公司,二轮,500ml<排量≤800ml,生产,0.0
2025,7,重庆千里科技股份有限公司,二轮,500ml<排量≤800ml,销售,0.0
2025,7,重庆千里科技股份有限公司,二轮,90ml<排量≤100ml,生产,635.0
2025,7,重庆千里科技股份有限公司,二轮,90ml<排量≤100ml,销售,636.0
2025,7,重庆千里科技股份有限公司,二轮,排量≤50ml,生产,0.0
2025,7,重庆千里科技股份有限公司,二轮,排量≤50ml,销售,0.0
2025,7,重庆千里科技股份有限公司,电动,电动摩托车,生产,343.0
2025,7,重庆千里科技股份有限公司,电动,电动摩托车,销售,480.0
2025,7,重庆双庆产业集团有限公司,三轮,150ml<排量≤250ml,生产,95.0
2025,7,重庆双庆产业集团有限公司,三轮,150ml<排量≤250ml,销售,95.0
2025,7,重庆嘉陵工业有限公司,三轮,100ml<排量≤150ml,生产,0.0
2025,7,重庆嘉陵工业有限公司,三轮,100ml<排量≤150ml,销售,1.0
2025,7,重庆嘉陵工业有限公司,三轮,150ml<排量≤250ml,生产,416.0
2025,7,重庆嘉陵工业有限公司,三轮,150ml<排量≤250ml,销售,326.0
2025,7,重庆嘉陵工业有限公司,三轮,排量>250ml,生产,201.0
2025,7,重庆嘉陵工业有限公司,三轮,排量>250ml,销售,201.0
2025,7,重庆嘉陵工业有限公司,二轮,100ml<排量≤110ml,生产,8616.0
2025,7,重庆嘉陵工业有限公司,二轮,100ml<排量≤110ml,销售,9186.0
2025,7,重庆嘉陵工业有限公司,二轮,110ml<排量≤125ml,生产,468.0
2025,7,重庆嘉陵工业有限公司,二轮,110ml<排量≤125ml,销售,23.0
2025,7,重庆嘉陵工业有限公司,二轮,125ml<排量≤150ml,生产,3885.0
2025,7,重庆嘉陵工业有限公司,二轮,125ml<排量≤150ml,销售,106.0
2025,7,重庆嘉陵工业有限公司,二轮,150ml<排量≤200ml,生产,426.0
2025,7,重庆嘉陵工业有限公司,二轮,150ml<排量≤200ml,销售,426.0
2025,7,重庆嘉陵工业有限公司,二轮,200ml<排量≤250ml,生产,0.0
2025,7,重庆嘉陵工业有限公司,二轮,200ml<排量≤250ml,销售,0.0
2025,7,重庆嘉陵工业有限公司,二轮,排量≤50ml,生产,0.0
2025,7,重庆嘉陵工业有限公司,二轮,排量≤50ml,销售,0.0
2025,7,重庆嘉陵工业有限公司,电动,电动摩托车,生产,0.0
2025,7,重庆安第斯摩托车制造有限公司,二轮,125ml<排量≤150ml,生产,19963.0
2025,7,重庆安第斯摩托车制造有限公司,二轮,125ml<排量≤150ml,销售,16845.0
2025,7,重庆建设机电有限责任公司,二轮,100ml<排量≤110ml,生产,344.0
2025,7,重庆建设机电有限责任公司,二轮,100ml<排量≤110ml,销售,350.0
2025,7,重庆建设机电有限责任公司,二轮,110ml<排量≤125ml,生产,8452.0
2025,7,重庆建设机电有限责任公司,二轮,110ml<排量≤125ml,销售,9730.0
2025,7,重庆建设机电有限责任公司,二轮,125ml<排量≤150ml,生产,2555.0
2025,7,重庆建设机电有限责任公司,二轮,125ml<排量≤150ml,销售,2601.0
2025,7,重庆建设机电有限责任公司,二轮,排量≤50ml,生产,602.0
2025,7,重庆建设机电有限责任公司,二轮,排量≤50ml,销售,604.0
2025,7,重庆恒胜集团有限公司,三轮,100ml<排量≤150ml,生产,473.0
2025,7,重庆恒胜集团有限公司,三轮,100ml<排量≤150ml,销售,473.0
2025,7,重庆恒胜集团有限公司,三轮,150ml<排量≤250ml,生产,34.0
2025,7,重庆恒胜集团有限公司,三轮,150ml<排量≤250ml,销售,34.0
2025,7,重庆恒胜集团有限公司,二轮,100ml<排量≤110ml,生产,24.0
2025,7,重庆恒胜集团有限公司,二轮,100ml<排量≤110ml,销售,24.0
2025,7,重庆恒胜集团有限公司,二轮,110ml<排量≤125ml,生产,0.0
2025,7,重庆恒胜集团有限公司,二轮,110ml<排量≤125ml,销售,0.0
2025,7,重庆恒胜集团有限公司,二轮,125ml<排量≤150ml,生产,193.0
2025,7,重庆恒胜集团有限公司,二轮,125ml<排量≤150ml,销售,193.0
2025,7,重庆恒胜集团有限公司,二轮,150ml<排量≤200ml,生产,1.0
2025,7,重庆恒胜集团有限公司,二轮,150ml<排量≤200ml,销售,1.0
2025,7,重庆新感觉摩托车有限公司,二轮,100ml<排量≤110ml,生产,1530.0
2025,7,重庆新感觉摩托车有限公司,二轮,100ml<排量≤110ml,销售,850.0
2025,7,重庆新感觉摩托车有限公司,二轮,110ml<排量≤125ml,生产,1670.0
2025,7,重庆新感觉摩托车有限公司,二轮,110ml<排量≤125ml,销售,1260.0
2025,7,重庆新感觉摩托车有限公司,二轮,125ml<排量≤150ml,生产,240.0
2025,7,重庆新感觉摩托车有限公司,二轮,125ml<排量≤150ml,销售,318.0
2025,7,重庆新感觉摩托车有限公司,二轮,150ml<排量≤200ml,生产,375.0
2025,7,重庆新感觉摩托车有限公司,二轮,150ml<排量≤200ml,销售,375.0
2025,7,重庆新感觉摩托车有限公司,二轮,200ml<排量≤250ml,生产,1024.0
2025,7,重庆新感觉摩托车有限公司,二轮,200ml<排量≤250ml,销售,309.0
2025,7,重庆新感觉摩托车有限公司,二轮,250ml<排量≤400ml,生产,466.0
